datetime,t,T1,T2,Q1,Q2,t_amb,Ta1,Ta2
2025-09-24 15:22:22.670956,101950.01,32.5,29.6,0,0,,23.025,23.154
2025-09-24 15:22:32.667454,101960.0,31.855,29.277,0,0,,23.025,23.154
2025-09-24 15:22:42.656486,101970.01,31.243,29.245,0,0,,23.025,23.154
2025-09-24 15:22:52.657026,101980.01,30.889,28.955,0,0,,23.025,23.154
2025-09-24 15:23:02.651027,101990.0,30.244,28.891,0,0,,23.025,23.154
2025-09-24 15:23:12.652076,102000.0,29.922,28.633,0,0,,23.025,23.154
2025-09-24 15:23:22.661297,102010.01,29.471,28.311,0,0,,23.025,23.154
2025-09-24 15:23:32.652895,102020.0,28.955,27.988,0,0,,23.025,23.154
2025-09-24 15:23:42.673721,102030.01,28.633,27.988,0,0,,23.025,23.154
2025-09-24 15:23:52.665308,102040.02,28.311,27.666,0,0,,23.025,23.154
2025-09-24 15:24:02.658012,102050.01,27.988,27.505,0,0,,23.025,23.154
2025-09-24 15:24:12.655367,102060.01,27.666,27.344,0,0,,23.025,23.154
2025-09-24 15:24:22.660147,102070.01,27.344,27.247,0,0,,23.025,23.154
2025-09-24 15:24:32.673707,102080.01,27.183,27.021,0,0,,23.025,23.154
2025-09-24 15:24:42.664049,102090.01,26.957,26.699,0,0,,23.025,23.154
2025-09-24 15:24:52.671527,102100.01,26.699,26.699,0,0,,23.025,23.154
2025-09-24 15:25:02.751197,102110.01,26.538,26.796,0,90,,23.025,23.154
2025-09-24 15:25:12.671617,102120.01,26.345,26.764,0,90,,23.025,23.154
2025-09-24 15:25:22.657467,102130.01,26.055,27.183,0,90,,23.025,23.154
2025-09-24 15:25:32.679737,102140.01,25.99,27.569,0,90,,23.025,23.154
2025-09-24 15:25:42.751327,102150.01,25.926,28.633,17,90,,23.025,23.154
2025-09-24 15:25:52.654388,102160.0,25.797,29.116,17,90,,23.025,23.154
2025-09-24 15:26:02.666797,102170.01,26.055,30.019,17,90,,23.025,23.154
2025-09-24 15:26:12.658094,102180.01,26.538,30.921,17,90,,23.025,23.154
2025-09-24 15:26:22.659378,102190.0,26.796,31.501,17,90,,23.025,23.154
2025-09-24 15:26:32.662414,102200.01,27.279,31.92,17,90,,23.025,23.154
2025-09-24 15:26:42.660268,102210.01,27.666,32.726,17,90,,23.025,23.154
2025-09-24 15:26:52.659998,102220.01,28.311,33.563,17,90,,23.025,23.154
2025-09-24 15:27:02.650937,102230.0,28.633,34.434,17,90,,23.025,23.154
2025-09-24 15:27:12.673772,102240.01,28.955,34.595,17,90,,23.025,23.154
2025-09-24 15:27:22.652167,102250.0,29.406,35.336,17,90,,23.025,23.154
2025-09-24 15:27:32.650751,102260.0,29.922,35.723,17,90,,23.025,23.154
2025-09-24 15:27:42.667756,102270.0,30.244,36.754,17,90,,23.025,23.154
2025-09-24 15:27:52.657327,102280.01,30.695,36.947,17,90,,23.025,23.154
2025-09-24 15:28:02.674892,102290.01,30.953,37.431,17,90,,23.025,23.154
2025-09-24 15:28:12.664301,102300.01,31.275,37.56,17,90,,23.025,23.154
2025-09-24 15:28:22.663061,102310.01,31.727,38.011,17,90,,23.025,23.154
2025-09-24 15:28:32.660869,102320.01,31.952,38.43,17,90,,23.025,23.154
2025-09-24 15:28:42.656378,102330.0,32.21,38.623,17,90,,23.025,23.154
2025-09-24 15:28:52.660489,102340.01,32.5,39.332,17,90,,23.025,23.154
2025-09-24 15:29:02.659177,102350.01,32.564,39.203,17,90,,23.025,23.154
2025-09-24 15:29:12.655342,102360.01,32.919,39.3,17,90,,23.025,23.154
2025-09-24 15:29:22.660153,102370.01,33.145,39.396,17,90,,23.025,23.154
2025-09-24 15:29:32.661801,102380.01,33.499,40.17,17,90,,23.025,23.154
2025-09-24 15:29:42.663332,102390.01,33.821,40.686,17,90,,23.025,23.154
2025-09-24 15:29:52.679097,102400.01,33.854,40.524,17,90,,23.025,23.154
2025-09-24 15:30:02.651277,102410.0,34.111,40.782,17,90,,23.025,23.154
2025-09-24 15:30:12.673360,102420.01,34.305,40.943,17,90,,23.025,23.154
2025-09-24 15:30:22.658602,102430.01,34.434,41.523,17,90,,23.025,23.154
2025-09-24 15:30:32.660877,102440.01,34.627,41.33,17,90,,23.025,23.154
2025-09-24 15:30:42.665283,102450.02,34.917,41.685,17,90,,23.025,23.154
2025-09-24 15:30:52.678801,102460.01,35.078,42.104,17,90,,23.025,23.154
2025-09-24 15:31:02.669092,102470.0,35.143,42.104,17,90,,23.025,23.154
2025-09-24 15:31:12.665594,102480.02,35.4,42.361,17,90,,23.025,23.154
2025-09-24 15:31:22.752520,102490.01,35.4,42.265,17,0,,23.025,23.154
2025-09-24 15:31:32.667981,102500.0,35.626,42.232,17,0,,23.025,23.154
2025-09-24 15:31:42.652376,102510.0,35.723,41.846,17,0,,23.025,23.154
2025-09-24 15:31:52.662360,102520.01,35.723,40.943,17,0,,23.025,23.154
2025-09-24 15:32:02.680652,102530.02,35.755,40.234,17,0,,23.025,23.154
2025-09-24 15:32:12.670991,102540.01,35.723,39.268,17,0,,23.025,23.154
2025-09-24 15:32:22.673247,102550.01,35.723,38.333,17,0,,23.025,23.154
2025-09-24 15:32:32.668192,102560.0,35.433,37.56,17,0,,23.025,23.154
2025-09-24 15:32:42.661677,102570.01,35.4,36.979,17,0,,23.025,23.154
2025-09-24 15:32:52.654546,102580.0,35.175,36.174,17,0,,23.025,23.154
2025-09-24 15:33:02.665882,102590.0,35.078,35.562,17,0,,23.025,23.154
2025-09-24 15:33:12.650648,102600.0,34.82,34.853,17,0,,23.025,23.154
2025-09-24 15:33:22.758876,102610.02,34.659,34.208,17,0,,23.025,23.154
2025-09-24 15:33:32.662565,102620.01,34.434,33.725,17,0,,23.025,23.154
2025-09-24 15:33:42.654846,102630.0,34.176,33.145,17,0,,23.025,23.154
2025-09-24 15:33:52.771334,102640.01,34.111,32.822,21,0,,23.025,23.154
2025-09-24 15:34:02.653691,102650.0,33.95,32.5,21,0,,23.025,23.154
2025-09-24 15:34:12.654852,102660.01,33.789,32.113,21,0,,23.025,23.154
2025-09-24 15:34:22.662849,102670.01,33.66,31.855,21,0,,23.025,23.154
2025-09-24 15:34:32.653467,102680.0,33.467,31.501,21,0,,23.025,23.154
2025-09-24 15:34:42.653946,102690.0,33.435,30.921,21,0,,23.025,23.154
2025-09-24 15:34:52.663109,102700.01,33.435,30.889,21,0,,23.025,23.154
2025-09-24 15:35:02.668149,102710.01,33.241,30.599,21,0,,23.025,23.154
2025-09-24 15:35:12.678761,102720.01,33.145,30.309,21,0,,23.025,23.154
2025-09-24 15:35:22.675674,102730.01,33.145,30.244,21,0,,23.025,23.154
2025-09-24 15:35:32.654389,102740.0,33.145,30.115,21,0,,23.025,23.154
2025-09-24 15:35:42.675888,102750.01,33.145,29.954,21,0,,23.025,23.154
2025-09-24 15:35:52.681070,102760.02,32.822,29.632,21,0,,23.025,23.154
2025-09-24 15:36:02.665713,102770.01,32.822,29.6,21,0,,23.025,23.154
2025-09-24 15:36:12.655119,102780.01,32.822,29.374,21,0,,23.025,23.154
2025-09-24 15:36:22.668981,102790.0,32.79,29.374,21,0,,23.025,23.154
2025-09-24 15:36:32.659441,102800.01,32.532,29.277,21,0,,23.025,23.154
2025-09-24 15:36:42.681266,102810.02,32.532,29.213,21,0,,23.025,23.154
2025-09-24 15:36:52.668268,102820.0,32.307,28.955,21,0,,23.025,23.154
2025-09-24 15:37:02.676891,102830.01,32.178,28.633,21,0,,23.025,23.154
2025-09-24 15:37:12.671511,102840.01,32.146,28.568,21,0,,23.025,23.154
2025-09-24 15:37:22.653319,102850.0,32.017,28.439,21,0,,23.025,23.154
2025-09-24 15:37:32.660172,102860.01,32.049,28.343,21,0,,23.025,23.154
2025-09-24 15:37:42.652192,102870.0,31.952,28.311,21,0,,23.025,23.154
2025-09-24 15:37:52.772396,102880.01,31.888,28.311,19,0,,23.025,23.154
2025-09-24 15:38:02.655109,102890.01,31.855,28.182,19,0,,23.025,23.154
2025-09-24 15:38:12.672542,102900.01,31.63,28.021,19,0,,23.025,23.154
2025-09-24 15:38:22.677594,102910.01,31.565,27.988,19,0,,23.025,23.154
2025-09-24 15:38:32.664843,102920.02,31.533,27.988,19,0,,23.025,23.154
2025-09-24 15:38:42.652614,102930.0,31.533,27.988,19,0,,23.025,23.154
2025-09-24 15:38:52.660814,102940.01,31.211,27.698,19,0,,23.025,23.154
2025-09-24 15:39:02.652780,102950.0,31.211,27.666,19,0,,23.025,23.154
2025-09-24 15:39:12.679805,102960.01,31.179,27.666,19,0,,23.025,23.154
2025-09-24 15:39:22.651026,102970.0,31.211,27.666,19,0,,23.025,23.154
2025-09-24 15:39:32.665821,102980.01,31.082,27.666,19,0,,23.025,23.154
2025-09-24 15:39:42.674099,102990.01,30.953,27.408,19,0,,23.025,23.154
2025-09-24 15:39:52.656194,103000.01,30.921,27.602,19,0,,23.025,23.154
2025-09-24 15:40:02.666216,103010.02,30.889,27.408,19,0,,23.025,23.154
2025-09-24 15:40:12.660082,103020.01,30.921,27.408,19,0,,23.025,23.154
2025-09-24 15:40:22.665818,103030.02,30.953,27.505,19,0,,23.025,23.154
2025-09-24 15:40:32.680069,103040.01,30.889,27.344,19,0,,23.025,23.154
2025-09-24 15:40:42.651596,103050.0,30.889,27.344,19,0,,23.025,23.154
2025-09-24 15:40:52.658156,103060.01,30.889,27.344,19,0,,23.025,23.154
2025-09-24 15:41:02.650687,103070.0,30.889,27.344,19,0,,23.025,23.154
2025-09-24 15:41:12.657131,103080.01,30.599,27.312,19,0,,23.025,23.154
2025-09-24 15:41:22.664115,103090.01,30.631,27.344,19,0,,23.025,23.154
2025-09-24 15:41:32.658574,103100.01,30.76,27.344,19,0,,23.025,23.154
2025-09-24 15:41:42.662075,103110.01,30.599,27.183,19,0,,23.025,23.154
2025-09-24 15:41:52.654927,103120.01,30.599,27.344,19,0,,23.025,23.154
2025-09-24 15:42:02.753579,103130.01,30.566,27.15,19,0,,23.025,23.154
2025-09-24 15:42:12.659561,103140.0,30.599,27.344,19,0,,23.025,23.154
2025-09-24 15:42:22.663144,103150.01,30.599,27.183,19,0,,23.025,23.154
2025-09-24 15:42:32.659271,103160.0,30.566,27.279,19,0,,23.025,23.154
2025-09-24 15:42:42.681251,103170.02,30.566,27.021,19,0,,23.025,23.154
2025-09-24 15:42:52.651341,103180.0,30.534,27.021,19,0,,23.025,23.154
2025-09-24 15:43:02.748847,103190.01,30.47,27.021,0,0,,23.025,23.154
2025-09-24 15:43:12.653130,103200.0,30.276,27.021,0,0,,23.025,23.154
2025-09-24 15:43:22.751971,103210.01,30.212,27.021,0,0,,23.025,23.154
2025-09-24 15:43:32.657953,103220.01,29.89,27.021,0,0,,23.025,23.154
2025-09-24 15:43:42.674023,103230.01,29.31,27.021,0,0,,23.025,23.154
2025-09-24 15:43:52.659959,103240.01,28.955,26.893,0,0,,23.025,23.154
2025-09-24 15:44:02.671553,103250.01,28.633,26.699,0,0,,23.025,23.154
2025-09-24 15:44:12.661541,103260.01,28.278,26.699,0,0,,23.025,23.154
2025-09-24 15:44:22.655208,103270.01,27.988,26.699,0,0,,23.025,23.154
2025-09-24 15:44:32.657140,103280.0,27.602,26.409,0,0,,23.025,23.154
2025-09-24 15:44:42.674405,103290.01,27.344,26.377,0,0,,23.025,23.154
2025-09-24 15:44:52.662417,103300.01,27.021,26.345,0,0,,23.025,23.154
2025-09-24 15:45:02.680882,103310.02,26.699,26.055,0,0,,23.025,23.154
2025-09-24 15:45:12.652051,103320.0,26.377,26.055,0,0,,23.025,23.154
2025-09-24 15:45:22.672479,103330.01,26.345,25.797,0,0,,23.025,23.154
2025-09-24 15:45:32.665560,103340.02,26.055,25.732,0,0,,23.025,23.154
2025-09-24 15:45:42.656545,103350.01,25.732,25.636,0,0,,23.025,23.154
2025-09-24 15:45:52.677643,103360.01,25.442,25.41,0,0,,23.025,23.154
2025-09-24 15:46:02.651403,103370.0,25.41,25.41,0,0,,23.025,23.154
2025-09-24 15:46:12.650886,103380.0,25.185,25.088,0,0,,23.025,23.154
2025-09-24 15:46:22.672333,103390.01,25.088,25.088,0,0,,23.025,23.154
2025-09-24 15:46:32.679079,103400.01,24.959,25.023,0,0,,23.025,23.154
2025-09-24 15:46:42.655697,103410.01,24.766,24.766,0,0,,23.025,23.154
2025-09-24 15:46:52.664799,103420.01,24.701,24.766,0,0,,23.025,23.154
2025-09-24 15:47:02.653430,103430.0,24.476,24.701,0,0,,23.025,23.154
2025-09-24 15:47:12.651382,103440.0,24.443,24.443,0,0,,23.025,23.154
2025-09-24 15:47:22.659721,103450.01,24.347,24.443,0,0,,23.025,23.154
2025-09-24 15:47:32.668650,103460.01,24.121,24.443,0,0,,23.025,23.154
2025-09-24 15:47:42.755285,103470.01,24.121,24.443,0,0,,23.025,23.154
2025-09-24 15:47:52.658288,103480.01,24.057,24.121,0,0,,23.025,23.154
2025-09-24 15:48:02.655533,103490.01,23.831,24.121,0,0,,23.025,23.154
2025-09-24 15:48:12.673745,103500.01,23.799,24.057,0,0,,23.025,23.154
2025-09-24 15:48:22.652841,103510.0,23.799,23.799,0,0,,23.025,23.154
2025-09-24 15:48:32.669450,103520.0,23.638,23.799,0,0,,23.025,23.154
2025-09-24 15:48:42.669559,103530.0,23.477,23.799,0,0,,23.025,23.154
2025-09-24 15:48:52.678617,103540.01,23.477,23.638,0,0,,23.025,23.154
2025-09-24 15:49:02.756209,103550.01,23.477,23.509,0,0,,23.025,23.154
2025-09-24 15:49:12.670932,103560.01,23.154,23.477,0,0,,23.025,23.154
2025-09-24 15:49:22.679944,103570.01,23.187,23.477,0,0,,23.025,23.154
2025-09-24 15:49:32.663947,103580.01,23.154,23.477,0,0,,23.025,23.154
2025-09-24 15:49:42.655809,103590.01,23.154,23.477,0,0,,23.025,23.154
2025-09-24 15:49:52.662229,103600.01,23.154,23.477,0,0,,23.025,23.154
2025-09-24 15:50:02.659571,103610.01,23.09,23.348,0,0,,23.025,23.154
2025-09-24 15:50:12.657123,103620.01,23.122,23.154,0,0,,23.025,23.154
2025-09-24 15:50:22.674812,103630.01,22.961,23.154,0,0,,23.025,23.154
2025-09-24 15:50:32.657949,103640.0,22.832,23.154,0,0,,23.025,23.154
2025-09-24 15:50:42.672115,103650.01,22.832,23.154,0,0,,23.025,23.154
2025-09-24 15:50:52.658469,103660.01,22.832,23.154,0,0,,23.025,23.154
2025-09-24 15:51:02.655924,103670.01,22.832,23.154,0,0,,23.025,23.154
2025-09-24 15:51:12.655673,103680.01,22.832,23.058,0,0,,23.025,23.154
2025-09-24 15:51:22.659948,103690.01,22.768,22.832,0,0,,23.025,23.154
2025-09-24 15:51:32.668815,103700.0,22.606,22.832,0,0,,23.025,23.154
2025-09-24 15:51:42.659897,103710.01,22.51,22.832,0,0,,23.025,23.154
2025-09-24 15:51:52.664229,103720.01,22.51,22.832,0,0,,23.025,23.154
2025-09-24 15:52:02.666648,103730.01,22.51,22.832,0,0,,23.025,23.154
2025-09-24 15:52:12.653094,103740.0,22.51,22.832,0,0,,23.025,23.154
2025-09-24 15:52:22.655913,103750.01,22.51,22.832,0,0,,23.025,23.154
2025-09-24 15:52:32.679654,103760.01,22.51,22.8,0,0,,23.025,23.154
2025-09-24 15:52:42.664739,103770.01,22.51,22.8,0,0,,23.025,23.154
2025-09-24 15:52:52.674052,103780.01,22.51,22.8,0,0,,23.025,23.154
2025-09-24 15:53:02.757173,103790.01,22.478,22.606,0,0,,23.025,23.154
2025-09-24 15:53:12.666842,103800.0,22.478,22.671,0,0,,23.025,23.154
2025-09-24 15:53:22.676973,103810.01,22.381,22.51,0,0,,23.025,23.154
2025-09-24 15:53:32.660759,103820.01,22.284,22.51,0,0,,23.025,23.154
2025-09-24 15:53:42.658243,103830.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:53:52.660516,103840.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:54:02.675819,103850.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:54:12.655075,103860.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:54:22.662363,103870.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:54:32.741345,103880.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:54:42.668709,103890.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:54:52.668636,103900.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:55:02.667575,103910.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:55:12.662626,103920.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:55:22.665883,103930.0,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:55:32.653940,103940.0,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:55:42.668747,103950.0,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:55:52.680337,103960.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:56:02.651822,103970.0,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:56:12.661846,103980.01,22.188,22.51,0,0,,23.025,23.154
2025-09-24 15:56:22.664137,103990.01,22.188,22.381,0,0,,23.025,23.154
2025-09-24 15:56:32.656296,104000.0,22.188,22.349,0,0,,23.025,23.154
2025-09-24 15:56:42.658160,104010.01,22.188,22.413,0,0,,23.025,23.154
2025-09-24 15:56:52.658289,104020.01,22.155,22.349,0,0,,23.025,23.154
2025-09-24 15:57:02.663631,104030.01,22.123,22.284,0,0,,23.025,23.154
2025-09-24 15:57:12.665103,104040.02,22.188,22.381,0,0,,23.025,23.154
2025-09-24 15:57:22.664853,104050.01,21.962,22.188,0,0,,23.025,23.154
2025-09-24 15:57:32.668266,104060.0,22.059,22.252,0,0,,23.025,23.154
2025-09-24 15:57:42.665907,104070.0,22.026,22.188,0,0,,23.025,23.154
2025-09-24 15:57:52.656031,104080.01,21.994,22.188,0,0,,23.025,23.154
2025-09-24 15:58:02.671943,104090.01,21.994,22.252,0,0,,23.025,23.154
2025-09-24 15:58:12.651579,104100.0,22.026,22.188,0,0,,23.025,23.154
2025-09-24 15:58:22.660962,104110.01,21.93,22.188,0,0,,23.025,23.154
2025-09-24 15:58:32.676136,104120.01,21.93,22.188,0,0,,23.025,23.154
2025-09-24 15:58:42.757120,104130.01,22.026,22.51,0,89,,23.025,23.154
2025-09-24 15:58:52.659983,104140.01,22.026,22.639,0,89,,23.025,23.154
2025-09-24 15:59:02.676682,104150.01,22.026,23.38,0,89,,23.025,23.154
2025-09-24 15:59:12.662639,104160.01,22.188,24.121,0,89,,23.025,23.154
2025-09-24 15:59:22.651733,104170.0,22.188,25.088,0,89,,23.025,23.154
2025-09-24 15:59:32.656657,104180.01,22.316,26.055,0,89,,23.025,23.154
2025-09-24 15:59:42.677579,104190.01,22.51,27.086,0,89,,23.025,23.154
2025-09-24 15:59:52.652857,104200.0,22.768,27.988,0,89,,23.025,23.154
2025-09-24 16:00:02.651773,104210.0,22.832,28.568,0,89,,23.025,23.154
2025-09-24 16:00:12.673489,104220.01,23.154,29.277,0,89,,23.025,23.154
2025-09-24 16:00:22.658699,104230.01,23.477,30.244,0,89,,23.025,23.154
2025-09-24 16:00:32.661226,104240.01,23.541,30.76,0,89,,23.025,23.154
2025-09-24 16:00:42.677534,104250.01,23.928,31.211,0,89,,23.025,23.154
2025-09-24 16:00:52.674646,104260.01,24.25,32.178,0,89,,23.025,23.154
2025-09-24 16:01:02.661032,104270.01,24.443,32.532,0,89,,23.025,23.154
2025-09-24 16:01:12.652443,104280.0,24.766,33.145,0,89,,23.025,23.154
2025-09-24 16:01:22.679232,104290.01,25.023,33.273,0,89,,23.025,23.154
2025-09-24 16:01:32.666997,104300.0,25.281,34.176,0,89,,23.025,23.154
2025-09-24 16:01:42.652227,104310.0,25.571,34.756,0,89,,23.025,23.154
2025-09-24 16:01:52.657565,104320.01,25.668,34.756,0,89,,23.025,23.154
2025-09-24 16:02:02.672493,104330.01,25.958,35.078,0,89,,23.025,23.154
2025-09-24 16:02:12.662695,104340.01,26.119,35.4,0,89,,23.025,23.154
2025-09-24 16:02:22.668829,104350.0,26.377,35.723,0,89,,23.025,23.154
2025-09-24 16:02:32.661085,104360.01,26.441,35.98,0,89,,23.025,23.154
2025-09-24 16:02:42.659615,104370.01,26.699,36.238,0,89,,23.025,23.154
2025-09-24 16:02:52.657072,104380.01,27.021,36.464,0,89,,23.025,23.154
2025-09-24 16:03:02.653967,104390.0,27.15,36.561,0,89,,23.025,23.154
2025-09-24 16:03:12.662228,104400.01,27.344,37.141,0,89,,23.025,23.154
2025-09-24 16:03:22.661782,104410.01,27.408,37.27,0,89,,23.025,23.154
2025-09-24 16:03:32.662339,104420.01,27.763,37.56,0,89,,23.025,23.154
2025-09-24 16:03:42.668680,104430.0,27.859,37.721,0,89,,23.025,23.154
2025-09-24 16:03:52.751217,104440.01,28.021,38.011,0,89,,23.025,23.154
2025-09-24 16:04:02.663717,104450.01,28.149,38.301,0,89,,23.025,23.154
2025-09-24 16:04:12.652612,104460.0,28.343,38.43,0,89,,23.025,23.154
2025-09-24 16:04:22.665116,104470.02,28.311,38.333,0,89,,23.025,23.154
2025-09-24 16:04:32.665947,104480.02,28.633,38.945,0,89,,23.025,23.154
2025-09-24 16:04:42.659375,104490.01,28.665,39.01,0,89,,23.025,23.154
2025-09-24 16:04:52.670052,104500.0,28.891,39.203,0,89,,23.025,23.154
2025-09-24 16:05:02.660831,104510.01,28.955,39.203,0,89,,23.025,23.154
2025-09-24 16:05:12.675934,104520.01,29.084,39.59,0,89,,23.025,23.154
2025-09-24 16:05:22.664985,104530.02,29.213,39.59,0,89,,23.025,23.154
2025-09-24 16:05:32.664765,104540.01,29.277,39.59,0,89,,23.025,23.154
2025-09-24 16:05:42.651312,104550.0,29.31,39.88,0,89,,23.025,23.154
2025-09-24 16:05:52.674347,104560.01,29.535,39.654,0,89,,23.025,23.154
2025-09-24 16:06:02.659208,104570.01,29.6,39.719,0,89,,23.025,23.154
2025-09-24 16:06:12.680267,104580.01,29.6,40.105,0,89,,23.025,23.154
2025-09-24 16:06:22.668192,104590.0,29.793,40.202,0,89,,23.025,23.154
2025-09-24 16:06:32.680238,104600.01,29.696,39.977,0,89,,23.025,23.154
2025-09-24 16:06:42.653095,104610.0,29.89,40.428,0,89,,23.025,23.154
2025-09-24 16:06:52.750668,104620.01,29.922,40.234,0,11,,23.025,23.154
2025-09-24 16:07:02.657235,104630.01,29.922,40.202,0,11,,23.025,23.154
2025-09-24 16:07:12.657135,104640.01,29.922,39.654,0,11,,23.025,23.154
2025-09-24 16:07:22.658147,104650.01,29.922,39.01,0,11,,23.025,23.154
2025-09-24 16:07:32.674390,104660.01,29.954,38.301,0,11,,23.025,23.154
2025-09-24 16:07:42.671926,104670.01,29.922,37.431,0,11,,23.025,23.154
2025-09-24 16:07:52.659761,104680.01,29.793,36.754,0,11,,23.025,23.154
2025-09-24 16:08:02.651377,104690.0,29.6,35.723,0,11,,23.025,23.154
2025-09-24 16:08:12.774722,104700.02,29.374,35.143,0,12,,23.025,23.154
2025-09-24 16:08:22.651041,104710.0,29.277,34.498,0,12,,23.025,23.154
2025-09-24 16:08:32.672775,104720.01,29.084,33.854,0,12,,23.025,23.154
2025-09-24 16:08:42.651942,104730.0,28.955,33.499,0,12,,23.025,23.154
2025-09-24 16:08:52.679655,104740.01,28.665,32.822,0,12,,23.025,23.154
2025-09-24 16:09:02.668743,104750.0,28.633,32.564,0,12,,23.025,23.154
2025-09-24 16:09:12.655624,104760.01,28.343,32.081,0,12,,23.025,23.154
2025-09-24 16:09:22.665226,104770.02,28.214,31.533,0,12,,23.025,23.154
2025-09-24 16:09:32.652388,104780.0,27.988,31.243,0,12,,23.025,23.154
2025-09-24 16:09:42.680994,104790.02,27.73,30.663,0,12,,23.025,23.154
2025-09-24 16:09:52.666007,104800.0,27.666,30.599,0,12,,23.025,23.154
2025-09-24 16:10:02.655988,104810.01,27.376,30.18,0,12,,23.025,23.154
2025-09-24 16:10:12.656436,104820.01,27.344,29.922,0,12,,23.025,23.154
2025-09-24 16:10:22.663986,104830.01,27.054,29.6,0,12,,23.025,23.154
2025-09-24 16:10:32.660857,104840.01,27.021,29.31,0,12,,23.025,23.154
2025-09-24 16:10:42.661916,104850.01,26.699,29.277,0,12,,23.025,23.154
2025-09-24 16:10:52.656494,104860.01,26.699,28.955,0,12,,23.025,23.154
2025-09-24 16:11:02.774113,104870.01,26.506,28.794,76,12,,23.025,23.154
2025-09-24 16:11:12.677968,104880.01,26.699,28.665,76,12,,23.025,23.154
2025-09-24 16:11:22.663833,104890.01,27.505,28.407,76,12,,23.025,23.154
2025-09-24 16:11:32.678412,104900.01,28.633,28.343,76,12,,23.025,23.154
2025-09-24 16:11:42.670752,104910.01,29.922,28.278,76,12,,23.025,23.154
2025-09-24 16:11:52.652649,104920.0,31.372,28.182,76,12,,23.025,23.154
2025-09-24 16:12:02.664552,104930.01,32.79,28.311,76,12,,23.025,23.154
2025-09-24 16:12:12.672347,104940.01,34.111,28.665,76,12,,23.025,23.154
2025-09-24 16:12:22.659896,104950.01,35.4,28.891,76,12,,23.025,23.154
2025-09-24 16:12:32.662805,104960.01,36.561,29.052,76,12,,23.025,23.154
2025-09-24 16:12:42.661703,104970.01,37.527,29.342,76,12,,23.025,23.154
2025-09-24 16:12:52.759351,104980.02,38.655,29.6,76,53,,23.025,23.154
2025-09-24 16:13:02.656082,104990.01,39.558,30.115,76,53,,23.025,23.154
2025-09-24 16:13:12.661556,105000.01,40.524,31.018,76,53,,23.025,23.154
2025-09-24 16:13:22.662169,105010.01,41.233,31.727,76,53,,23.025,23.154
2025-09-24 16:13:32.664497,105020.01,41.942,32.371,76,53,,23.025,23.154
2025-09-24 16:13:42.674353,105030.01,42.813,33.241,76,53,,23.025,23.154
2025-09-24 16:13:52.655243,105040.01,43.425,33.886,76,53,,23.025,23.154
2025-09-24 16:14:02.659631,105050.01,44.069,34.466,76,53,,23.025,23.154
2025-09-24 16:14:12.653183,105060.0,44.811,35.207,76,53,,23.025,23.154
2025-09-24 16:14:22.675887,105070.01,45.101,35.594,76,53,,23.025,23.154
2025-09-24 16:14:32.655208,105080.01,45.745,36.303,76,53,,23.025,23.154
2025-09-24 16:14:42.665155,105090.02,46.519,36.947,76,53,,23.025,23.154
2025-09-24 16:14:52.663645,105100.01,47.228,37.721,76,53,,23.025,23.154
2025-09-24 16:15:02.655587,105110.01,47.646,38.204,76,53,,23.025,23.154
2025-09-24 16:15:12.658308,105120.01,48.001,38.72,76,53,,23.025,23.154
2025-09-24 16:15:22.673769,105130.01,48.646,39.235,76,53,,23.025,23.154
2025-09-24 16:15:32.665806,105140.0,49.226,39.719,76,53,,23.025,23.154
2025-09-24 16:15:42.670201,105150.0,49.612,40.267,76,53,,23.025,23.154
2025-09-24 16:15:52.660868,105160.01,50.16,40.621,76,53,,23.025,23.154
2025-09-24 16:16:02.662949,105170.01,50.74,41.395,76,53,,23.025,23.154
2025-09-24 16:16:12.651706,105180.0,51.03,41.523,76,53,,23.025,23.154
2025-09-24 16:16:22.659607,105190.01,51.353,42.039,76,53,,23.025,23.154
2025-09-24 16:16:32.651705,105200.0,51.9,42.651,76,53,,23.025,23.154
2025-09-24 16:16:42.651307,105210.0,52.19,43.006,76,53,,23.025,23.154
2025-09-24 16:16:52.654666,105220.0,52.513,43.199,76,53,,23.025,23.154
2025-09-24 16:17:02.680426,105230.02,52.577,43.264,76,53,,23.025,23.154
2025-09-24 16:17:12.657609,105240.01,52.867,43.554,76,53,,23.025,23.154
2025-09-24 16:17:22.662819,105250.01,53.189,43.908,76,53,,23.025,23.154
2025-09-24 16:17:32.653627,105260.0,53.222,43.908,76,53,,23.025,23.154
